158107,0,0
189486,0,0
-1163,0,0
-118352,0,0
-156848,0,0
22545,0,0
2599,0,0
-113490,0,0
-62980,0,0
121792,0,0
233659,0,0
-34574,0,0
44517,0,0
-78790,0,0
-83640,0,0
94683,0,0
99713,0,0
-103318,0,0
-53326,0,0
101435,0,0
230,0,0
19673,0,0
194074,0,0
42922,0,0
-136300,0,0
5922,0,0
46427,0,0
-240496,0,0
21500,0,0
75474,0,0
-174520,0,0
65598,0,0
24334,0,0
-66773,0,0
-41835,0,0
37310,0,0
157939,0,0
-116926,0,0
-186924,0,0
-3434,0,0
-14646,0,0
136467,0,0
41774,0,0
44246,0,0
-78136,0,0
83417,0,0
141780,0,0
4680,0,0
171415,0,0
37173,0,0
-55112,0,0
-5915,0,0
130417,0,0
39220,0,0
-142459,0,0
118437,0,0
19256,0,0
52892,0,0
-43374,0,0
205604,0,0
76807,0,0
-11953,0,0
11469,0,0
18602,0,0
17316,0,0
-102125,0,0
-29057,0,0
35255,0,0
92201,0,0
53365,0,0
-50551,0,0
101718,0,0
-2745,0,0
-48404,0,0
55351,0,0
67856,0,0
-47589,0,0
-88873,0,0
-68693,0,0
-14257,0,0
-11267,0,0
-40356,0,0
-7598,0,0
-30482,0,0
-10733,0,0
-110873,0,0
-130982,0,0
-106872,0,0
40111,0,0
-25001,0,0
27728,0,0
-54022,0,0
-7427,0,0
-65067,0,0
-177180,0,0
-205916,0,0
-19473,0,0
32311,0,0
214880,0,0
-9705,0,0
-88684,0,0
-16852,0,0
-78740,0,0
-173879,0,0
-5266,0,0
24581,0,0
30872,0,0
17655,0,0
-90367,0,0
150401,0,0
-76850,0,0
-144281,0,0
20446,0,0
89263,0,0
-109588,0,0
-78091,0,0
-104467,0,0
-35631,0,0
-30508,0,0
191594,0,0
92102,0,0
-243679,0,0
-84969,0,0
-133365,0,0
334422,0,0
168806,0,0
-206767,0,0
-67620,0,0
-42915,0,0
-150034,0,0
-188896,0,0
132186,0,0
127959,0,0
293306,0,0
33953,0,0
-86559,0,0
-87912,0,0
-31135,0,0
90199,0,0
-44430,0,0
-209592,0,0
-80817,0,0
104163,0,0
185508,0,0
55693,0,0
2365,0,0
-1715,0,0
