600526,0,0
122529,0,0
-570645,0,0
-442632,0,0
53134,0,0
451959,0,0
560517,0,0
218345,0,0
-522745,0,0
-590568,0,0
31036,0,0
514175,0,0
498670,0,0
135057,0,0
-395960,0,0
-531212,0,0
-114529,0,0
570016,0,0
575662,0,0
59467,0,0
-495200,0,0
-469534,0,0
-103814,0,0
487517,0,0
584455,0,0
133674,0,0
-467316,0,0
-533364,0,0
-90636,0,0
480481,0,0
561209,0,0
63127,0,0
-435759,0,0
-405743,0,0
-133124,0,0
480674,0,0
595100,0,0
110787,0,0
-556301,0,0
-430528,0,0
26123,0,0
442394,0,0
571018,0,0
226081,0,0
-533401,0,0
-582735,0,0
24625,0,0
499388,0,0
496648,0,0
148470,0,0
-400187,0,0
-555469,0,0
-119425,0,0
560633,0,0
563238,0,0
58399,0,0
-484466,0,0
-471016,0,0
-118644,0,0
480875,0,0
588649,0,0
140113,0,0
-481918,0,0
-532928,0,0
-98050,0,0
473781,0,0
556282,0,0
66539,0,0
-428303,0,0
-439280,0,0
-149856,0,0
476489,0,0
581928,0,0
91760,0,0
-563079,0,0
-431483,0,0
-3324,0,0
423064,0,0
568055,0,0
212281,0,0
-551166,0,0
-586570,0,0
19773,0,0
493813,0,0
488722,0,0
158481,0,0
-409233,0,0
-586477,0,0
-126204,0,0
551896,0,0
544296,0,0
48022,0,0
-489521,0,0
-483366,0,0
-134506,0,0
467284,0,0
578463,0,0
129613,0,0
-496579,0,0
-539952,0,0
-99676,0,0
467428,0,0
545830,0,0
64065,0,0
-429725,0,0
-456036,0,0
-156337,0,0
471738,0,0
569986,0,0
67276,0,0
-566704,0,0
-441609,0,0
-29511,0,0
413619,0,0
561257,0,0
194568,0,0
-580047,0,0
-592972,0,0
19863,0,0
476438,0,0
479658,0,0
146196,0,0
-421390,0,0
-605838,0,0
-128420,0,0
548473,0,0
522942,0,0
33401,0,0
-494201,0,0
-504264,0,0
-149590,0,0
459182,0,0
564562,0,0
107950,0,0
-518128,0,0
-553846,0,0
-98932,0,0
461956,0,0
525895,0,0
51651,0,0
-433134,0,0
-476029,0,0
-150935,0,0
474025,0,0
561586,0,0
39674,0,0
-572423,0,0
-453419,0,0
-42122,0,0
405419,0,0
552936,0,0
166307,0,0
-595614,0,0
-607475,0,0
21408,0,0
452456,0,0
467071,0,0
126719,0,0
-436145,0,0
-620724,0,0
-124250,0,0
547647,0,0
504816,0,0
24173,0,0
-499262,0,0
-515148,0,0
-155809,0,0
458684,0,0
560442,0,0
92787,0,0
-532881,0,0
-571409,0,0
-104571,0,0
454141,0,0
513893,0,0
39093,0,0
-440075,0,0
-496275,0,0
-150854,0,0
467633,0,0
555265,0,0
31914,0,0
-569940,0,0
-453500,0,0
-57650,0,0
405935,0,0
554829,0,0
155202,0,0
-606057,0,0
-616777,0,0
17949,0,0
436851,0,0
457356,0,0
132249,0,0
-450437,0,0
-648775,0,0
-110146,0,0
546932,0,0
493445,0,0
25302,0,0
-489283,0,0
-524736,0,0
-166483,0,0
465305,0,0
562694,0,0
89126,0,0
-544711,0,0
-581934,0,0
-116141,0,0
442579,0,0
520121,0,0
40960,0,0
-446269,0,0
-532965,0,0
-161180,0,0
464286,0,0
550188,0,0
33622,0,0
-560877,0,0
-450003,0,0
-81721,0,0
404319,0,0
559197,0,0
156246,0,0
-605801,0,0
-609429,0,0
10656,0,0
423782,0,0
460204,0,0
153441,0,0
-453116,0,0
-679733,0,0
-105915,0,0
536197,0,0
475598,0,0
30066,0,0
-477325,0,0
-542242,0,0
-186094,0,0
464906,0,0
566047,0,0
90796,0,0
-548593,0,0
-593033,0,0
-136269,0,0
427287,0,0
526491,0,0
64498,0,0
-441185,0,0
-572006,0,0
-178905,0,0
447960,0,0
539521,0,0
43141,0,0
-552527,0,0
-457979,0,0
-114858,0,0
399505,0,0
566243,0,0
165250,0,0
-601339,0,0
-600851,0,0
-1269,0,0
409211,0,0
476734,0,0
181458,0,0
-452063,0,0
-693906,0,0
-105263,0,0
525366,0,0
465855,0,0
57642,0,0
-455142,0,0
-559663,0,0
-220585,0,0
473486,0,0
574443,0,0
93930,0,0
-541577,0,0
-591941,0,0
-151791,0,0
412658,0,0
537868,0,0
97711,0,0
-433419,0,0
-600080,0,0
-193427,0,0
432324,0,0
540909,0,0
65529,0,0
-524369,0,0
-469231,0,0
-157572,0,0
390166,0,0
563942,0,0
169973,0,0
-588596,0,0
-591501,0,0
-13701,0,0
392327,0,0
491128,0,0
216596,0,0
-457570,0,0
-699838,0,0
-104384,0,0
511803,0,0
460427,0,0
89723,0,0
-426627,0,0
-573138,0,0
-239982,0,0
471883,0,0
573357,0,0
104103,0,0
-525648,0,0
-588511,0,0
-173388,0,0
403849,0,0
557274,0,0
133547,0,0
-423012,0,0
-607287,0,0
-204061,0,0
419852,0,0
551764,0,0
91812,0,0
-487881,0,0
-469154,0,0
-190066,0,0
386279,0,0
566932,0,0
185670,0,0
-574148,0,0
-577301,0,0
-30166,0,0
377845,0,0
513116,0,0
251266,0,0
-441869,0,0
-697534,0,0
-96833,0,0
500966,0,0
476752,0,0
138855,0,0
-398547,0,0
-588472,0,0
-252301,0,0
483768,0,0
583342,0,0
114068,0,0
-505019,0,0
-581054,0,0
-194891,0,0
396257,0,0
569780,0,0
161956,0,0
-419705,0,0
-611104,0,0
-204909,0,0
417248,0,0
561359,0,0
114029,0,0
-454837,0,0
-459492,0,0
-210313,0,0
390435,0,0
578736,0,0
202806,0,0
-555765,0,0
-553347,0,0
-50178,0,0
368226,0,0
531439,0,0
283543,0,0
-438365,0,0
-695472,0,0
-86989,0,0
487694,0,0
481036,0,0
176301,0,0
-361415,0,0
-599950,0,0
-256181,0,0
483314,0,0
577684,0,0
125992,0,0
-467073,0,0
-576569,0,0
-218393,0,0
386523,0,0
574721,0,0
182928,0,0
-426446,0,0
-626146,0,0
-222830,0,0
398293,0,0
566037,0,0
130366,0,0
-431069,0,0
-462062,0,0
-238200,0,0
391224,0,0
585101,0,0
212471,0,0
-541185,0,0
-535811,0,0
-75097,0,0
347910,0,0
544905,0,0
299747,0,0
-441801,0,0
-698692,0,0
-91447,0,0
471721,0,0
474100,0,0
206893,0,0
-338460,0,0
-610816,0,0
-260590,0,0
494106,0,0
568395,0,0
150835,0,0
-435626,0,0
-569021,0,0
-242742,0,0
382091,0,0
584295,0,0
202056,0,0
-435248,0,0
-624333,0,0
-236122,0,0
374613,0,0
565393,0,0
144654,0,0
-418064,0,0
-485887,0,0
-264103,0,0
382414,0,0
582218,0,0
216069,0,0
-526212,0,0
-522138,0,0
-99462,0,0
334343,0,0
550406,0,0
303996,0,0
-446856,0,0
-701632,0,0
-96201,0,0
447150,0,0
469442,0,0
228596,0,0
-328987,0,0
-633054,0,0
-274887,0,0
487793,0,0
