-83.24169166741879,-99.76165608015324,-144.23763129672872,-256.2297469512955,-409.228748948988,-532.4804020804091,-582.6823187370537,-590.3704194273718,-625.0811586368045,-722.379329684592,-856.5267114172802,-964.566813757304,-998.0597812647297,-977.5654587760707,-979.8359814434208,-1051.4125998938741,-1161.4537828544892,-1244.351036264788,-1255.7073593625983,-1205.4226309915912,-1161.7746759295517,-1187.3410471931206,-1261.3466793915647,-1308.23390742488,-1283.7785926869024,-1202.777109330703,-1122.2935795314568,-1101.0207920115997,-1136.7680890482254,-1158.4151491632333,-1106.1103553850805,-994.3314057699221,-888.8071908890904,-843.5281264889828,-855.9112212159779,-866.4171328448953,-810.6251170302644,-687.4969652009346,-563.3590666110947,-503.47412156339067,-508.08436142681353,-515.8614538693118,-463.93056764051903,-347.1992729553891,-222.00358930592867,-151.67720549690557,-147.8252696112159,-156.15838758591696,-109.18808751451297,1.9112299772534627,118.58560270003997,179.25381028356398,176.63605947250846,158.70180681268062,189.8239096131551,289.25870835519464,402.1303471949475,454.5581073850003,436.7944965719892,404.6899394825262,418.68424869846757,500.272421854565,608.84398397485,666.6140179933743,645.4206335236963,602.1019802990344,605.6697799213285,671.9576500395668,763.5398853762907,816.1811432097614,792.7224663382826,732.973640850679,715.1923518569427,766.263862761721,841.3582233435849,874.3582894864911,835.035731206783,756.3028648434811,709.4206764222785,735.09807361987,797.95038409112,822.6227243134389,770.7533304847504,675.5123839828434,607.1693489257165,606.9228655631827,647.8113188545665,662.2238002583059,605.9322613642362,500.6667338097619,416.41662533246927,400.4049304439054,426.8273141448209,426.41015131393624,359.68697456274464,248.50295299988338,154.9459335977872,130.78996542808449,160.29942691163262,167.9826290454866
-77.94797986800553,-45.516556907995735,-84.42808194639277,-179.80719405854242,-256.8433464568476,-267.44413520641666,-223.0832559242142,-179.60895878515353,-197.41479445330887,-278.72364321341075,-354.24381056788377,-360.3958456138057,-307.2197265537539,-259.3293343345025,-272.1066290951423,-345.1597766515537,-420.7041753126735,-433.1810039581248,-377.33140702485434,-316.79162964040745,-318.5584322228876,-386.35793643507026,-460.5585716388881,-477.105064006038,-427.99924002987404,-367.8306635927438,-421.62243515067786,-518.3913133821263,-473.37259914328973,-418.55467447161004,-416.18239932806057,-474.701461992479,-547.1968383257025,-569.0667573005588,-517.6444556013142,-427.023156408307,-476.08097434213624,-536.9616580333895,-549.0572048520049,-489.7819600008561,-397.1567810889569,-348.35891383231774,-375.30102861826737,-424.05056370060515,-424.19589928429934,-358.10743198810644,-262.5136959771804,-200.57196208582252,-210.1939636726004,-254.7882180682872,-256.0026270049475,-183.44414070616955,-80.94205172198204,-15.94367477980309,-19.622544829505593,-60.63214962354947,-69.50486603167187,-4.450968560600895,101.68470416024616,173.63295575986612,170.40400723706088,123.0105731946883,101.69243466031789,148.31749439825717,236.36388757214323,298.83652318554965,291.4849538902088,234.48401610338678,197.38699744928482,228.99368271309106,304.22388421787764,352.7960920362426,335.0420997575532,273.3786594617586,229.07055219356144,333.3488715637582,392.23572822371403,377.3016680304845,314.62869891868,270.06940346505263,289.4029533826586,366.40501950911937,436.7540155192733,433.9016652567092,370.39265427410476,321.52321853146435,336.69617921745066,403.8558520051912,467.496256233249,469.10960358995885,405.9084565897821,345.23232662446145,351.93837049589666,417.49041412404137,476.11319214969467,471.80151397909134,405.6269778433732,334.7698981478131,323.5779683175956,377.700985125035
0,0,0,0,0,0,0,0,0,434.169357126268,425.49082476108,347.269773415075,259.5717094661219,226.92579399919893,256.5908217108223,293.53454045162096,275.1202813283215,188.81662692509036,86.99377727264641,38.600018776641996,56.28505123711212,82.45302577508437,54.46281973286183,-33.78812798384327,-134.2172650420599,-183.95906052359572,-160.93968990661222,-117.24661491064099,-130.01832279648752,-212.0760607518065,-306.11587050613304,-351.2383348049324,-326.7764163530373,-270.62208794730634,-258.60702997621195,-322.9771079606556,-409.15095928157615,-444.47779124544695,-411.9965165612984,-351.1419810693891,-324.07808753737436,-365.58784715351607,-439.3479797401689,-467.7681772345307,-419.85813546228667,-341.2502704584216,-301.6429996680733,-330.4261721011269,-393.15167135049467,-420.94702665341396,-374.88969274755004,-288.93878526152974,-237.5140993264715,-260.44408177859384,-324.48123312243433,-357.9878301341199,-321.73700366006403,-246.0241677807162,-196.6194204178601,-212.41234415791203,-270.8015907764342,-303.15271076725674,-262.98488344982763,-179.32248089254273,-124.97752036898241,-136.37438771459892,-185.35788270319523,-210.81309329476912,-165.70466943656902,-67.26274110496564,7.340257217965686,5.972707121041488,-40.366470622893644,-62.82504119455095,-19.86762822745854,77.21594480525673,164.28320182073696,177.920544449942,133.62720837937786,109.2733136392944,244.80797679049076,325.82952160280416,342.939658005404,299.8784421486218,263.6640682049548,296.2653799993144,385.1139206495917,459.7242859677586,465.1494979608475,409.5621607874016,354.0874786640017,358.7721799941898,422.2230810122867,480.01644005762836,469.77726027090654,393.1363376130639,312.9543179598273,290.40923578823254,324.3778808548812,326.0223645030733
0,0,0,236.8029053546416,142.2208021327893,106.18735037338328,133.5128201010524,159.93529522427502,123.36982506351757,27.630319043316646,-70.61875737406164,-112.4171508586229,-84.8862816599968,-44.886318553501425,-68.23931899270877,-160.38466651719165,-255.48700304553483,-293.7983790266014,-266.2215147557087,-218.04386294093268,-219.73349581566688,-293.66278547279205,-379.57787574133437,-405.18781437032396,-362.7224830862681,-304.16167335930345,-291.5971482938581,-345.6649394962367,-420.29415978721903,-441.3924579715712,-387.1384962448066,-312.20710921411916,-288.82710949367,-336.53749019881116,-407.45659843496395,-432.034949881545,-384.51135703107036,-308.91979267389706,-275.6323112909466,-313.36736463468407,-379.7158875105533,-402.30999720218887,-353.21950458081807,-276.7442441209322,-240.20058892845532,-267.8568953712829,-323.24639074649565,-339.49613359340543,-281.74593815440227,-190.34938921040288,-142.23962714496582,-164.17686387541505,-211.82114631954832,-222.22814243130776,-161.84263299842365,-58.71249027013537,9.802319450139322,0.6654429891203577,-44.004340051078685,20.451185085681857,122.94054933353507,200.68244430851146,207.6804003092425,171.60644805587094,242.93656522936956,351.81645965954107,428.5748839424424,434.64434450163117,394.9892014535252,378.99970309645374,434.503497354594,535.1107277935363,605.812070657888,599.581076569417,541.9699261380249,503.9039208290394,532.5954652668745,605.5323337012271,656.3586203473211,638.8596878667097,568.8451725535608,514.05340784269,526.819573702025,585.7821340056562,619.4856012788847,585.1186395183079,503.92889200117685,436.3770329093369,434.80137787802823,488.4365898607253,522.2605883497723,479.39142458348545,385.01789054657564,307.84239431801734,293.44567216828483,334.9512052437756,370.438804699617,333.81422867995155,235.4580073009563,152.21315031906323
-26.16581557039342,-48.80129009838059,-11.528922709265132,16.04134505364685,-23.145283542617236,-123.11956332662452,-222.823813862808,-260.7193322229911,-236.2346653969729,-212.63964683386996,-253.5292124776612,-359.52454078734866,-467.62487205078673,-501.1365937464757,-487.07121886237326,-528.8129382565512,-627.782501819133,-729.4376365021051,-769.5388461519348,-742.1781077897998,-711.9335991482806,-742.754707290303,-830.9727473274868,-918.6716857446688,-947.0433505612788,-903.1810955663835,-843.0149758021337,-842.797462894413,-908.7703383574981,-974.2328615626584,-979.6967661248052,-918.4823022794784,-836.4321543113085,-801.7489315304023,-835.6794160237763,-878.4112757176096,-857.4509655532584,-767.4070222950187,-664.3751844569572,-609.486359950345,-644.1165735827511,-614.1339229948106,-508.7817638447654,-384.25552830002454,-313.30569837293774,-312.69810371686384,-331.077619108856,-299.63185804732973,-197.54880673464737,-72.34730220692589,7.600631165404536,17.94645912634111,3.607985477166494,36.14408022125482,138.91406626184713,262.3405143584788,338.6792469588752,349.5847042780066,336.9378273651869,366.3085758776373,467.70475456821924,596.4511541609812,673.970173652637,677.0807160104539,656.2947028498004,675.3846049785897,761.9016633928675,883.5903293498809,964.6585564468708,965.0145936002889,932.1937104326587,940.4956283870988,1012.1300791951584,1110.98724911105,1174.7221657778712,1164.3075025711698,1111.0068983161996,1091.9498999474017,1142.7441269577857,1221.5066276883497,1257.5126641879742,1217.9438774946034,1135.0825384267366,1078.466194351502,1089.9728905628651,1138.5218099731646,1150.3186710148698,1083.112268206283,967.6373718380762,876.3399048968854,851.2795018211281,863.2347636775706,845.0364250866523,757.2571591159475,622.5447788693031,509.1649477366786,465.27608832179226,464.1292800089156,431.35298205519564,327.6194637644379
0,0,0,0,0,0,0,0,0,0,0,0,59.02405610061637,5.105840198954688,5.157188780807616,-16.415427612558688,-113.95345712729052,-375.92105366704516,-427.6253995429538,-425.2652422026104,-430.3848533700272,-503.6299573990862,-631.1059039284063,-735.4865199271057,-767.5330906464806,-748.9311545336028,-741.4244219932577,-794.2417270577995,-899.3781254943018,-990.4974298950065,-1007.3325386117049,-963.4281901232072,-930.740799010008,-964.4302724139552,-1052.7832517371257,-1130.8737105709756,-1088.366084317771,-1037.8625341040577,-1048.2038639281047,-1116.4242951426027,-1177.915691470975,-1171.134435943926,-1101.7628216229662,-1034.3836089471433,-1023.3192670536954,-1064.8421893978664,-1102.4827155875378,-1073.7587840673089,-976.0288943937154,-876.9848281082116,-841.0077898942606,-860.93357392898,-876.0784605700944,-830.3906214062463,-714.9875215557036,-585.927331350191,-518.0577362851546,-517.0121711179737,-514.7883020152572,-327.9003807464791,-188.8914212674157,-99.97864259770114,-80.1937527361402,-71.57490319087096,-2.3807668534318385,132.0909888495557,273.20081948593156,359.5222056877461,378.23115574340505,378.2478178075786,429.5622118088185,550.3602202618603,684.5338693084121,760.3066585674022,761.2644710828911,761.9810601587683,850.0549000239879,954.9855913561248,1010.0202310871541,992.1731121950891,945.3205044942893,940.827088604211,1003.1226516297747,1082.4999245173087,1110.0594261191732,1067.6804471240785,998.0748350719922,966.5127591417338,1004.5830827987497,1070.635872703035,1085.719165943376,1023.4275876822724,933.1994379542261,880.3846937695562,894.5265763057523,946.1495744841891,961.1186407927177,896.0683757164351,794.290780317725,731.2054683263883
732.898157120432,765.8684727500267,768.8396949034147,700.9573969605773,589.3320041423627,510.2505493395452,503.6565076322771,531.8472625909611,524.1975727753751,444.44058760979004,320.57854112450656,221.19283321629388,192.3426093072523,208.11047992759774,195.9174099207738,109.42480166731286,-26.502984190595186,-140.7545510309975,-186.16571629467325,-185.71619015711704,-205.88640718199713,-291.1357054344017,-424.99721967745774,-540.8857771325935,-585.3058577894645,-577.1637045106759,-588.7559360481838,-666.3595279925572,-788.9454064522428,-894.236171744182,-928.6307415754607,-899.4167225790231,-878.7783949383223,-928.1567834822453,-1029.3085062009836,-1113.771243733557,-1131.891860880518,-1085.910682408892,-1033.3292817788072,-1041.754152573342,-1110.181299383865,-1166.6226788652539,-1154.3980841469195,-1082.5110610754168,-1006.1538724234746,-981.7558590531473,-1016.3564764197323,-1050.7359282159778,-1017.4362616425259,-916.9723455602056,-814.0053611708279,-769.2704974268172,-786.130022670138,-809.1064900316363,-772.6476441099314,-666.6627316288158,-549.0347270605525,-487.29030537886445,-493.4488777888701,-512.6632991586914,-477.054932409079,-373.57439594277525,-255.67722517074765,-186.90452151082252,-182.6059337397192,-196.52106632535038,-159.86634068815684,-52.20412186325118,72.94187455581533,145.4243051355476,151.05864814021257,137.39859751047794,168.73504189282087,273.41225681465494,408.63464059442623,494.7036391095111,504.24564079982656,488.0270896429058,512.2570656638406,603.8917103902112,732.9554870450711,828.1255056449394,845.5433471460793,825.4687214642552,843.2824681886194,925.5930264104886,1037.8036072240018,1118.7894496392005,1128.6031087299325,1092.1277604553072,1083.0435546550486,1143.068066003992,1237.243623089134,1294.8073807889393,1277.173975370914,1209.9023137896813,1160.6591699668656,1177.57264164826,1238.6711934507798,1272.9369769142115
860.1446782380978,744.497065613212,692.9021992216506,693.9021880745084,677.8847625079852,592.8042118756084,452.12640702391553,316.1780473189984,243.30624794759885,234.98688168126557,223.99811610108964,142.97492614427148,-0.08714034377946689,-139.41880724979498,-219.26448205921344,-232.47782624938827,-230.96906991528527,-287.14092173774026,-411.9601702609041,-539.3848794747707,-606.5180876217705,-610.7635258289862,-599.9844987433639,-734.7338283000413,-849.3107459006774,-905.6249594381626,-890.9797991436784,-860.6825799338487,-878.184525180127,-959.5820792544691,-1059.5993346524547,-1108.6574632082402,-1081.1979363576868,-1024.811695377396,-1011.5621881527139,-1066.9333111235308,-1147.0958609321813,-1181.5222996151551,-1140.929545026626,-1065.8048616861681,-1023.9696444010556,-1047.2228680454373,-1102.4571603025788,-1119.244982892921,-1060.8434106869029,-964.4622540158101,-901.1024462036534,-902.2920346178564,-936.5041577159461,-938.7495601388478,-864.8090826736212,-740.9684692341127,-645.0210462156728,-620.6475268187152,-635.0210985454053,-622.2129232606081,-538.6944534579563,-397.37984570745965,-268.2118200746688,-212.22652412873896,-208.3636370951107,-183.1767299056383,-93.24192816162494,47.52500672183303,182.45647573808537,253.2671708062732,262.53606309425953,280.14407548092873,363.7661224887426,499.3510587577957,624.3039021853308,685.9638818224292,685.5052545571717,681.6224297026426,738.7849115262953,857.3929592601709,971.5358233044225,1017.3088854404798,993.4643060365418,959.4526413065083,979.3487715183393,1060.6020142636405,1146.8851852616037,1173.2507915118076,1126.6781665101628,1060.807460885952,1044.1961411186462,1089.6514067572155,1142.7276593639435,1140.4982879364686,1069.8654452701721,976.2865887603672,926.9710436838797,945.6348155541793,981.999042669828,962.9147916047004,871.6310634994475,756.9442870390019,682.0984885815262,676.7947867162801
0,0,0,0,0,0,0,0,0,0,705.0098803672134,688.223438828592,592.0582656317789,465.13214149677185,376.07645876074946,351.3574891457512,364.275552655041,349.4029496847262,259.39748263349077,126.54526127150751,28.705907017197106,-0.09732225213841872,7.7035146102248575,-9.162524382236718,-92.01816757947117,-221.47298785706732,-326.3487637628911,-356.2638198938558,-337.3828280879013,-342.0825610919441,-416.0630505698672,-539.5602265695444,-646.3388480256594,-682.8750563128549,-651.3438989775896,-707.4446420439364,-820.192827082615,-922.6459696568145,-957.0232979047761,-931.3874180184708,-908.4788162254035,-942.6113350814668,-1031.933294751874,-1117.8347710159107,-1137.320462151683,-1089.829528208318,-1040.2821829331367,-1048.530221232781,-1111.4432009383902,-1173.565582258635,-1174.2267801373355,-1100.8283555891162,-1011.3539423146665,-979.9580598513792,-1012.895831964787,-1049.4143333020877,-1029.7276569506505,-937.8600358104734,-816.1553451081074,-739.2162768039248,-733.9285864455719,-743.65263663509,-698.707159673706,-585.6129046205283,-445.43815418479454,-340.69364698247716,-304.793320692157,-299.2257266625779,-247.74268880937456,-123.08103363807706,29.060563252430654,141.0139073938737,182.28262454380229,185.2016473156032,219.29582718270382,324.9249011822827,468.6109716017632,575.9550497547904,606.0114607649757,588.7200291927121,594.1519674326219,666.3861595275041,781.5907423366801,872.4275360410721,891.4613587829681,855.3033496968146,832.0248491490509,873.3776590361448,960.5629057917156,1025.6759644152462,1022.4325933474767,964.7725776548049,912.9371953263111,923.9889891803349,991.2280039036428,1043.5814287186633,1022.9401858046642,943.706425038172,868.0106145840501,850.3625939317153
0,0,944.4529109660015,923.5370538569439,833.748526510294,743.4076409345174,708.5389771437316,732.9879805668965,770.3748697831254,753.1499217322375,661.7814344302205,556.73059321608,508.26598520231374,522.1145837336403,546.7146573180519,521.9575043796781,427.5218071034876,308.05032443782414,237.1281178278448,238.26896424928154,259.8479061390725,231.05128707474339,129.53755652180172,-1.4553345535131115,-92.43879477972749,-110.76725213621826,-93.92928191888761,-114.46207175634567,-209.06263398646144,-342.01847182011545,-441.16929803581166,-468.91123329251224,-457.1039268321865,-472.2915348239606,-552.9381979500047,-675.7374903016822,-772.5675767052406,-796.2385862393454,-772.3180461695706,-772.5594235018032,-837.0766096877073,-940.8478115876718,-1022.2390627857153,-1030.5433206011714,-976.8769377974653,-934.9142262215622,-961.9382828056207,-1035.8812185352613,-1090.1520684267084,-1076.9029798077781,-998.3119571568344,-914.3281715113578,-894.256255250277,-934.5814547187938,-963.8527359825638,-927.7583758509022,-831.3665616835215,-726.1792721758464,-673.49379960621,-685.8764600561834,-703.3040110664199,-656.5175867721734,-542.5847803731309,-420.37947453645114,-351.23219256251014,-347.744143649952,-360.6789304090187,-319.6940263491439,-205.5874796541834,-72.38389462280537,8.231901396089267,15.94161061457875,-2.5812950367459138,21.52139545109317,237.72113151869715,319.22767828467613,328.9658411622196,303.9126970585918,313.64148926731684,390.95523044158483,500.25100291438173,576.7328096099247,588.715695733342,563.0513116203665,565.0146237883746,638.2048094570665,753.1624113275413,835.0515065723553,846.3601422481512,816.9317626817556,807.8233793527634,865.517575690155,977.1792127310378,1068.660391942696,1081.6776855616727,1040.837667460393,1015.7601476272899,1051.104889215017,1140.6574840718315,1225.8554614830923
