-181506,0,0
-552258,0,0
-634295,0,0
-554960,0,0
-730829,0,0
-419242,0,0
-54285,0,0
140832,0,0
248821,0,0
211175,0,0
-165747,0,0
-424846,0,0
-621245,0,0
-706782,0,0
-485924,0,0
-528024,0,0
-165245,0,0
176064,0,0
262675,0,0
215551,0,0
63992,0,0
-385999,0,0
-548414,0,0
-473989,0,0
-670003,0,0
-473368,0,0
-215390,0,0
47229,0,0
247012,0,0
291098,0,0
55065,0,0
-233258,0,0
-531984,0,0
-744201,0,0
-542886,0,0
-607290,0,0
-363023,0,0
18816,0,0
253623,0,0
240968,0,0
198421,0,0
-240397,0,0
-527761,0,0
-499366,0,0
-714460,0,0
-552744,0,0
-409182,0,0
-159902,0,0
133056,0,0
266310,0,0
112578,0,0
15504,0,0
-372320,0,0
-692364,0,0
-552831,0,0
-662447,0,0
-620900,0,0
-229996,0,0
103630,0,0
194415,0,0
310975,0,0
-6871,0,0
-374125,0,0
-490868,0,0
-703956,0,0
-608034,0,0
-599335,0,0
-457921,0,0
-37046,0,0
214933,0,0
88935,0,0
187534,0,0
-121829,0,0
-554121,0,0
-554191,0,0
-652396,0,0
-665831,0,0
-487007,0,0
-108282,0,0
161857,0,0
364406,0,0
144797,0,0
-88043,0,0
-353061,0,0
-641195,0,0
-586601,0,0
-581676,0,0
-586438,0,0
-205189,0,0
130962,0,0
102770,0,0
309319,0,0
68301,0,0
-384557,0,0
-526656,0,0
-632946,0,0
-640176,0,0
-625368,0,0
-386070,0,0
23828,0,0
380692,0,0
181572,0,0
99820,0,0
-215232,0,0
-571094,0,0
-566975,0,0
-626153,0,0
-672236,0,0
-456693,0,0
-60622,0,0
33594,0,0
296734,0,0
211291,0,0
-106826,0,0
-348119,0,0
-580695,0,0
-655519,0,0
-683956,0,0
-581211,0,0
-205839,0,0
405500,0,0
267751,0,0
235225,0,0
-12557,0,0
-453243,0,0
-577182,0,0
-581418,0,0
-631134,0,0
-508022,0,0
-189750,0,0
-84694,0,0
246976,0,0
252657,0,0
40087,0,0
-229294,0,0
-534514,0,0
-596324,0,0
-622523,0,0
-619167,0,0
-378151,0,0
204665,0,0
205516,0,0
306591,0,0
204203,0,0
-286896,0,0
-537340,0,0
-594728,0,0
-651701,0,0
-582894,0,0
-334824,0,0
-166279,0,0
254822,0,0
238530,0,0
87969,0,0
-105971,0,0
-466953,0,0
-610793,0,0
-634199,0,0
-622723,0,0
-548694,0,0
-52783,0,0
76716,0,0
235717,0,0
292885,0,0
-127283,0,0
-428867,0,0
-617788,0,0
-659613,0,0
-664000,0,0
-600956,0,0
-362925,0,0
116587,0,0
215849,0,0
114126,0,0
121795,0,0
-311828,0,0
-557309,0,0
-653314,0,0
-641952,0,0
-640291,0,0
-272104,0,0
-46585,0,0
209630,0,0
400794,0,0
104150,0,0
-214959,0,0
-554034,0,0
-664998,0,0
-619385,0,0
-578794,0,0
-507659,0,0
16349,0,0
172496,0,0
100146,0,0
309798,0,0
-70921,0,0
-421302,0,0
-572918,0,0
-588157,0,0
-652104,0,0
-411995,0,0
-216237,0,0
147360,0,0
429700,0,0
186312,0,0
-8676,0,0
-425259,0,0
-591464,0,0
-611115,0,0
-583234,0,0
-666508,0,0
-173986,0,0
100295,0,0
120268,0,0
375849,0,0
58046,0,0
-335587,0,0
-580241,0,0
-593921,0,0
-654612,0,0
-496838,0,0
-374406,0,0
-1216,0,0
343795,0,0
164936,0,0
137225,0,0
-268403,0,0
-586914,0,0
-644951,0,0
-613843,0,0
-737861,0,0
-348578,0,0
-1536,0,0
72067,0,0
376253,0,0
142178,0,0
-187130,0,0
-500152,0,0
-599669,0,0
-668857,0,0
-509656,0,0
-560414,0,0
-146569,0,0
302588,0,0
141530,0,0
233160,0,0
-52060,0,0
-462323,0,0
-658988,0,0
-656478,0,0
-777724,0,0
-526515,0,0
-238911,0,0
-77257,0,0
247490,0,0
123038,0,0
8905,0,0
-358723,0,0
-570828,0,0
-722225,0,0
-575465,0,0
-716103,0,0
-462902,0,0
52522,0,0
117284,0,0
272969,0,0
164582,0,0
-224841,0,0
-554010,0,0
-629073,0,0
-790731,0,0
-581015,0,0
-483456,0,0
-265566,0,0
207513,0,0
173781,0,0
193008,0,0
-16060,0,0
-391106,0,0
-638797,0,0
-520334,0,0
-717727,0,0
-593083,0,0
-160121,0,0
8898,0,0
271438,0,0
267675,0,0
25202,0,0
-310263,0,0
-524356,0,0
-742600,0,0
-608317,0,0
-595020,0,0
-448643,0,0
106843,0,0
176628,0,0
191203,0,0
195002,0,0
-168802,0,0
-538521,0,0
-523251,0,0
-653390,0,0
-593253,0,0
-330450,0,0
-162765,0,0
202990,0,0
321548,0,0
194716,0,0
-103873,0,0
-452275,0,0
-750959,0,0
-598817,0,0
-612023,0,0
-650586,0,0
-133119,0,0
107925,0,0
259753,0,0
231509,0,0
-9044,0,0
-417050,0,0
-554141,0,0
-636573,0,0
-617637,0,0
-491853,0,0
-397774,0,0
17369,0,0
163898,0,0
162217,0,0
147506,0,0
-182793,0,0
-631468,0,0
-642845,0,0
-719469,0,0
-772392,0,0
-438297,0,0
-123369,0,0
143947,0,0
188052,0,0
152765,0,0
-135543,0,0
-438438,0,0
-680204,0,0
-689879,0,0
-565830,0,0
-689863,0,0
-312442,0,0
10781,0,0
118464,0,0
185270,0,0
115773,0,0
-321244,0,0
-563961,0,0
-637411,0,0
-746678,0,0
-552649,0,0
-513999,0,0
-122967,0,0
101087,0,0
223645,0,0
197926,0,0
-51934,0,0
-500094,0,0
-632955,0,0
-511919,0,0
-698995,0,0
-541608,0,0
-240855,0,0
59909,0,0
218813,0,0
234126,0,0
-45280,0,0
-257066,0,0
-508192,0,0
-719210,0,0
-593643,0,0
-637604,0,0
-396257,0,0
-30160,0,0
233319,0,0
226995,0,0
253041,0,0
-229729,0,0
-525440,0,0
-527999,0,0
-661921,0,0
-581497,0,0
-441803,0,0
-124718,0,0
176533,0,0
269718,0,0
88147,0,0
2051,0,0
-378832,0,0
-659848,0,0
-570716,0,0
-631007,0,0
-569347,0,0
